718200,3122377.81,1225117.22
719100,3212923.65,1321331.36
720000,3342631.71,1286812.96
720900,3350133.91,1283310.06
721800,3283827.58,1257047.06
722700,3230129.61,1215710.72
723600,3265273.59,1222406.89
724500,3373858.8,1312874.73
725400,3248405.36,1212406.68
726300,3479454.07,1307286.62
727200,3440910.46,1299849.98
728100,3309575.41,1243471.8
729000,3429880.1,1321975.16
729900,3406771.18,1371200.78
730800,3456230.71,1345150.09
731700,3429610.29,1244662.81
732600,3505144.68,1371629.52
733500,3335470.55,1290535.22
734400,3394233.67,1306630.74
735300,3563202.58,1391810.76
736200,3490137.82,1259614.56
737100,3349245.12,1235358.67
738000,3328008.0,1202223.08
738900,3374662.17,1199076.78
739800,3354235.02,1244712.89
740700,3256481.96,1198736.39
741600,3161765.72,1136116.7
742500,3312812.26,1166735.05
743400,3331743.62,1179900.24
744300,3224540.68,1147726.04
745200,3297901.98,1142372.5
746100,3085242.74,1072473.91
747000,3279608.37,1158516.54
747900,3119819.18,1128730.77
748800,3239579.04,1157985.35
749700,3083426.97,1121496.19
750600,3144992.07,1165012.66
751500,3006020.51,1104435.42
752400,3066608.92,1162566.1
753300,3069566.62,1105346.37
754200,2969711.24,1049347.78
755100,2843512.02,987949.77
756000,2881652.53,1011971.19
756900,2937049.26,1018531.13
757800,2871317.69,1032060.61
758700,2919587.22,1052261.54
759600,2781135.96,1048631.65
760500,2832078.74,1043276.82
761400,2597761.69,969022.71
762300,2566446.81,1020433.69
763200,2554140.47,1024140.01
764100,2544930.08,1045386.47
765000,2545547.79,1116728.03
765900,2449140.84,1015207.76
766800,2481760.35,1047111.15
767700,2688985.84,1164311.1
768600,2744656.04,1189990.81
769500,2717735.14,1158175.78
770400,2667371.52,1127420.1
771300,2672756.47,1151952.58
772200,2832672.09,1169210.54
773100,2711151.03,1126890.66
774000,2703903.63,1143031.04
774900,2757251.4,1202528.14
775800,2762620.33,1172488.86
776700,2753560.36,1112278.75
777600,2732216.31,1123934.42
778500,2806199.62,1151915.13
779400,2742509.77,1133969.42
780300,2816793.09,1137843.38
781200,2785169.68,1202191.31
782100,2816841.61,1171084.08
783000,2804719.12,1136328.83
783900,2859259.46,1185108.31
784800,2909635.99,1186466.4
785700,2884226.07,1183986.33
786600,2925725.37,1217275.73
787500,3005498.47,1241509.55
788400,3055779.6,1296817.93
789300,2809262.05,1208270.97
790200,2758330.44,1165034.45
791100,2808965.61,1177136.35
792000,2833541.11,1161658.17
792900,2871912.41,1174167.66
793800,2866892.21,1137675.93
794700,2905340.06,1174972.87
795600,2882936.74,1170870.3
796500,3048239.69,1171905.58
797400,3122221.44,1240365.88
798300,2994248.38,1261750.67
799200,3044595.7,1230310.55
800100,3077934.54,1250464.87
801000,3114489.81,1353202.42
801900,3025343.44,1237734.47
802800,3201761.17,1253489.78
803700,3298522.52,1237463.93
804600,3343992.46,1310963.93
805500,3234876.62,1271821.93
806400,3350304.02,1355880.07
807300,3088808.9,1246743.71
808200,3149845.28,1281549.04
809100,3268146.7,1311897.31
810000,3347678.1,1252353.24
810900,3632971.16,1443736.08
811800,3325106.23,1319987.82
812700,3287687.71,1432917.85
813600,3491620.15,1422950.32
814500,3395470.28,1391399.32
815400,3484308.47,1320713.38
816300,3220723.02,1317987.4
817200,3252453.19,1319988.83
818100,3283465.94,1316183.17
819000,3430360.75,1350961.4
819900,3286348.85,1263432.31
820800,3405797.33,1303947.97
821700,3476424.32,1324791.78
822600,3310618.47,1360348.57
823500,3335165.68,1406597.72
824400,3404087.22,1349277.19
825300,3284772.13,1347667.24
826200,3219938.05,1303924.35
827100,3278393.28,1315748.29
828000,3203673.34,1256456.63
828900,3221753.27,1237928.65
829800,3231526.52,1188025.63
830700,3184845.98,1165710.75
831600,3169762.76,1152498.5
832500,3151027.31,1197696.44
833400,2901054.02,1166788.15
834300,2955630.62,1194775.54
835200,2944251.16,1187835.57
836100,2926576.63,1137104.37
837000,2810884.0,1178348.14
837900,2785377.14,1182446.5
838800,2763708.44,1168220.58
839700,2787178.53,1199461.3
